Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-03 00:00:00+07:00,7.300000190734863,7.400000095367432,7.300000190734863,7.349999904632568,11609200,0.0,0.0
2024-01-04 00:00:00+07:00,7.300000190734863,7.449999809265137,7.300000190734863,7.449999809265137,22920000,0.0,0.0
2024-01-05 00:00:00+07:00,7.400000095367432,7.449999809265137,7.25,7.300000190734863,26887100,0.0,0.0
2024-01-08 00:00:00+07:00,7.300000190734863,7.300000190734863,7.199999809265137,7.25,8177500,0.0,0.0
2024-01-09 00:00:00+07:00,7.300000190734863,7.300000190734863,7.25,7.300000190734863,6341900,0.0,0.0
2024-01-10 00:00:00+07:00,7.25,7.300000190734863,7.199999809265137,7.300000190734863,5624400,0.0,0.0
2024-01-11 00:00:00+07:00,7.300000190734863,7.300000190734863,7.199999809265137,7.25,8867600,0.0,0.0
2024-01-12 00:00:00+07:00,7.25,7.25,7.150000095367432,7.25,12254800,0.0,0.0
2024-01-15 00:00:00+07:00,7.300000190734863,7.300000190734863,7.099999904632568,7.150000095367432,21166900,0.0,0.0
2024-01-16 00:00:00+07:00,7.150000095367432,7.150000095367432,7.050000190734863,7.150000095367432,18923100,0.0,0.0
2024-01-17 00:00:00+07:00,7.150000095367432,7.199999809265137,7.0,7.099999904632568,46584000,0.0,0.0
2024-01-18 00:00:00+07:00,7.150000095367432,7.150000095367432,7.050000190734863,7.099999904632568,25228200,0.0,0.0
2024-01-19 00:00:00+07:00,7.099999904632568,7.150000095367432,6.800000190734863,6.800000190734863,58892700,0.0,0.0
2024-01-22 00:00:00+07:00,6.849999904632568,6.900000095367432,6.650000095367432,6.800000190734863,29593600,0.0,0.0
2024-01-23 00:00:00+07:00,6.800000190734863,6.849999904632568,6.599999904632568,6.650000095367432,30210900,0.0,0.0
2024-01-24 00:00:00+07:00,6.650000095367432,6.900000095367432,6.650000095367432,6.849999904632568,13583300,0.0,0.0
2024-01-25 00:00:00+07:00,6.849999904632568,6.849999904632568,6.699999809265137,6.75,17847600,0.0,0.0
2024-01-26 00:00:00+07:00,6.75,6.800000190734863,6.599999904632568,6.699999809265137,31786000,0.0,0.0
2024-01-29 00:00:00+07:00,6.699999809265137,6.75,6.599999904632568,6.650000095367432,20939700,0.0,0.0
2024-01-30 00:00:00+07:00,6.599999904632568,6.650000095367432,6.0,6.050000190734863,148213500,0.0,0.0
2024-01-31 00:00:00+07:00,6.099999904632568,6.150000095367432,5.949999809265137,6.0,84517000,0.0,0.0
2024-02-01 00:00:00+07:00,5.949999809265137,6.0,5.849999904632568,5.900000095367432,64326500,0.0,0.0
2024-02-02 00:00:00+07:00,5.949999809265137,5.949999809265137,5.800000190734863,5.849999904632568,75719100,0.0,0.0
2024-02-05 00:00:00+07:00,5.900000095367432,6.0,5.75,6.0,60599500,0.0,0.0
2024-02-06 00:00:00+07:00,6.0,6.050000190734863,5.949999809265137,6.0,48918100,0.0,0.0
2024-02-07 00:00:00+07:00,6.050000190734863,6.150000095367432,5.949999809265137,6.050000190734863,32851500,0.0,0.0
2024-02-08 00:00:00+07:00,6.099999904632568,6.099999904632568,5.949999809265137,5.949999809265137,33012700,0.0,0.0
2024-02-09 00:00:00+07:00,5.949999809265137,5.949999809265137,5.849999904632568,5.900000095367432,21691900,0.0,0.0
2024-02-12 00:00:00+07:00,5.900000095367432,5.949999809265137,5.849999904632568,5.900000095367432,28514600,0.0,0.0
2024-02-13 00:00:00+07:00,5.900000095367432,6.0,5.900000095367432,5.949999809265137,26357400,0.0,0.0
2024-02-14 00:00:00+07:00,5.900000095367432,6.050000190734863,5.849999904632568,6.0,42517800,0.0,0.0
2024-02-15 00:00:00+07:00,6.0,6.0,5.550000190734863,5.699999809265137,98425000,0.0,0.0
2024-02-16 00:00:00+07:00,5.699999809265137,5.800000190734863,5.650000095367432,5.699999809265137,28334700,0.0,0.0
2024-02-19 00:00:00+07:00,5.699999809265137,5.699999809265137,5.5,5.599999904632568,45647400,0.0,0.0
2024-02-20 00:00:00+07:00,5.599999904632568,5.599999904632568,5.400000095367432,5.449999809265137,69001600,0.0,0.0
2024-02-21 00:00:00+07:00,5.400000095367432,5.5,5.300000190734863,5.400000095367432,85225300,0.0,0.0
2024-02-22 00:00:00+07:00,5.449999809265137,5.5,5.400000095367432,5.449999809265137,49572600,0.0,0.0
2024-02-23 00:00:00+07:00,5.449999809265137,5.449999809265137,5.400000095367432,5.449999809265137,33393200,0.0,0.0
2024-02-27 00:00:00+07:00,5.400000095367432,5.449999809265137,5.0,5.050000190734863,201512500,0.0,0.0
2024-02-28 00:00:00+07:00,5.0,5.199999809265137,5.0,5.099999904632568,62410400,0.0,0.0
2024-02-29 00:00:00+07:00,5.150000095367432,5.150000095367432,4.980000019073486,5.150000095367432,117635000,0.0,0.0
2024-03-01 00:00:00+07:00,5.099999904632568,5.150000095367432,4.920000076293945,5.050000190734863,116915200,0.0,0.0
2024-03-04 00:00:00+07:00,5.050000190734863,5.099999904632568,5.0,5.050000190734863,51428400,0.0,0.0
2024-03-05 00:00:00+07:00,5.0,5.050000190734863,4.920000076293945,4.960000038146973,107562300,0.0,0.0
2024-03-06 00:00:00+07:00,4.940000057220459,5.099999904632568,4.920000076293945,5.050000190734863,130321700,0.0,0.0
2024-03-07 00:00:00+07:00,5.050000190734863,5.150000095367432,5.0,5.050000190734863,55504600,0.0,0.0
2024-03-08 00:00:00+07:00,5.050000190734863,5.150000095367432,5.0,5.099999904632568,50510300,0.0,0.0
2024-03-11 00:00:00+07:00,5.050000190734863,5.25,5.050000190734863,5.150000095367432,65911800,0.0,0.0
2024-03-12 00:00:00+07:00,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,0,0.0,0.0
2024-03-13 00:00:00+07:00,5.150000095367432,5.400000095367432,5.099999904632568,5.400000095367432,175717700,0.0,0.0
2024-03-14 00:00:00+07:00,5.400000095367432,5.449999809265137,5.25,5.400000095367432,100273000,0.0,0.0
2024-03-15 00:00:00+07:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,0.0,0.0
2024-03-18 00:00:00+07:00,5.300000190734863,5.5,5.300000190734863,5.400000095367432,91876600,0.0,0.0
2024-03-19 00:00:00+07:00,5.449999809265137,5.5,5.349999904632568,5.349999904632568,71480300,0.0,0.0
2024-03-20 00:00:00+07:00,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,0,0.0,0.0
2024-03-21 00:00:00+07:00,5.449999809265137,5.5,5.400000095367432,5.449999809265137,35087400,0.0,0.0
2024-03-22 00:00:00+07:00,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,0,0.0,0.0
2024-03-25 00:00:00+07:00,5.449999809265137,5.75,5.400000095367432,5.699999809265137,133415300,0.0,0.0
2024-03-26 00:00:00+07:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0,0.0,0.0
2024-03-27 00:00:00+07:00,5.75,5.75,5.599999904632568,5.699999809265137,107098800,0.0,0.0
2024-03-28 00:00:00+07:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0,0.0,0.0
2024-03-29 00:00:00+07:00,5.650000095367432,5.699999809265137,5.449999809265137,5.650000095367432,130892600,0.0,0.0
2024-04-01 00:00:00+07:00,5.650000095367432,5.75,5.599999904632568,5.699999809265137,66038900,0.0,0.0
2024-04-02 00:00:00+07:00,5.650000095367432,5.699999809265137,5.550000190734863,5.599999904632568,51283400,0.0,0.0
2024-04-03 00:00:00+07:00,5.599999904632568,5.800000190734863,5.550000190734863,5.699999809265137,93414500,0.0,0.0
2024-04-04 00:00:00+07:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0,0.0,0.0
2024-04-05 00:00:00+07:00,5.849999904632568,6.150000095367432,5.800000190734863,6.099999904632568,106455200,0.0,0.0
2024-04-09 00:00:00+07:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,0,0.0,0.0
2024-04-10 00:00:00+07:00,6.150000095367432,6.199999809265137,6.099999904632568,6.199999809265137,34074000,0.0,0.0
2024-04-11 00:00:00+07:00,6.199999809265137,6.25,6.099999904632568,6.150000095367432,40824500,0.0,0.0
2024-04-17 00:00:00+07:00,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,0.0,0.0
2024-04-18 00:00:00+07:00,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,0.0,0.0
2024-04-19 00:00:00+07:00,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,0.0,0.0
2024-04-22 00:00:00+07:00,5.949999809265137,6.050000190734863,5.900000095367432,6.0,30688000,0.0,0.0
2024-04-23 00:00:00+07:00,6.050000190734863,6.449999809265137,6.050000190734863,6.199999809265137,101535500,0.0,0.0
2024-04-24 00:00:00+07:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,0.0,0.0
