Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,70.06154094749817,71.79963332219059,70.00392689238697,71.46353912353516,3218700,0.0,0.0
2024-01-03 00:00:00-05:00,72.02052213424824,72.75992960458504,71.48277124673055,72.0013198852539,3766900,0.0,0.0
2024-01-04 00:00:00-05:00,72.2719829867759,72.93901471349795,71.96263290866908,72.62000274658203,3639100,0.5,0.0
2024-01-05 00:00:00-05:00,72.68767967701375,73.47072052242542,72.2623205138329,73.13236999511719,2740100,0.0,0.0
2024-01-08 00:00:00-05:00,73.04535002180745,73.44170870334099,72.33964865659546,73.09368896484375,3047300,0.0,0.0
2024-01-09 00:00:00-05:00,72.59099916891742,73.15169852288471,72.5039979116577,73.064697265625,2074600,0.0,0.0
2024-01-10 00:00:00-05:00,72.90035543500449,73.4513855150018,72.52332786664932,72.53299713134766,3392300,0.0,0.0
2024-01-11 00:00:00-05:00,72.50399721640846,72.99702646261669,72.32031806330407,72.93901824951172,2456800,0.0,0.0
2024-01-12 00:00:00-05:00,73.20003400611455,73.45138325211177,72.74567446063455,73.22903442382812,2862300,0.0,0.0
2024-01-16 00:00:00-05:00,73.0163566580755,73.14203497191296,72.26231627700223,72.4073257446289,2428700,0.0,0.0
2024-01-17 00:00:00-05:00,72.12697383535486,72.99702323862267,72.06897300029956,72.18497467041016,2368300,0.0,0.0
2024-01-18 00:00:00-05:00,72.20431244574932,72.89068269686395,71.85629268807324,72.69733428955078,2926400,0.0,0.0
2024-01-19 00:00:00-05:00,72.91969558789306,73.00669685445091,72.1559858432113,72.70701599121094,2908300,0.0,0.0
2024-01-22 00:00:00-05:00,72.88100941626352,73.52870995022171,72.58132862080258,73.09368896484375,2772500,0.0,0.0
2024-01-23 00:00:00-05:00,73.31604108323954,73.78006992733712,72.9873598242653,73.0066909790039,3287400,0.0,0.0
2024-01-24 00:00:00-05:00,73.47071290126684,73.54805226391152,72.107634292733,72.49432373046875,4243300,0.0,0.0
2024-01-25 00:00:00-05:00,73.41272268490688,73.41272268490688,72.39766368597573,72.7650146484375,3187200,0.0,0.0
2024-01-26 00:00:00-05:00,72.90035131473003,73.12269276180928,72.44599178093219,72.64900207519531,3096900,0.0,0.0
2024-01-29 00:00:00-05:00,72.62966527889557,72.86168337114712,72.39765456213173,72.6683349609375,3721600,0.0,0.0
2024-01-30 00:00:00-05:00,73.03569177492558,78.27531189005066,72.85201263281459,78.13030242919922,7413400,0.0,0.0
2024-01-31 00:00:00-05:00,78.1303011523218,78.75867055541696,77.38593008283134,78.23664093017578,7354200,0.0,0.0
2024-02-01 00:00:00-05:00,78.10129917159429,79.80272820769625,77.95628971601683,79.61904907226562,4367600,0.0,0.0
2024-02-02 00:00:00-05:00,79.75439984673794,80.13142005597436,78.73934089849324,78.76834869384766,3831400,0.0,0.0
2024-02-05 00:00:00-05:00,78.28498289009477,78.76834285332569,77.60827451627884,78.1496353149414,4134700,0.0,0.0
2024-02-06 00:00:00-05:00,78.05297502485794,78.49766536424069,77.63728510699102,77.73396301269531,2493400,0.0,0.0
2024-02-07 00:00:00-05:00,77.59860807758463,77.78228723045702,76.85423695231776,77.0185775756836,3461600,0.0,0.0
2024-02-08 00:00:00-05:00,77.09591907705486,77.12491949662956,76.12919908862784,76.68022918701172,4603600,0.0,0.0
2024-02-09 00:00:00-05:00,76.68989306923169,76.9799046201112,76.39020487852221,76.90257263183594,2198500,0.0,0.0
2024-02-12 00:00:00-05:00,77.0185698450089,77.48259862524601,76.85422923813863,77.37625885009766,2288500,0.0,0.0
2024-02-13 00:00:00-05:00,77.25059646489144,78.13030780372648,75.75217755883064,76.50621795654297,2355600,0.0,0.0
2024-02-14 00:00:00-05:00,76.53521311129708,76.80589350462814,75.9261822263022,76.3708724975586,2282200,0.0,0.0
2024-02-15 00:00:00-05:00,76.45787817050714,76.8929065782229,76.12919692402178,76.73822784423828,3363500,0.0,0.0
2024-02-16 00:00:00-05:00,76.67055364516592,77.34726200695735,76.32253388778464,76.85423278808594,2168100,0.0,0.0
2024-02-20 00:00:00-05:00,76.98958298126054,77.72429227284368,76.31288190709748,76.43855285644531,2731600,0.0,0.0
