Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,92.52149098193317,93.00615045778471,90.74764292075722,90.79610443115234,8859700,0.0,0.0
2024-01-03 00:00:00-05:00,91.07721237626755,91.34862051308745,90.20482379697707,90.36961364746094,7161700,0.0,0.0
2024-01-04 00:00:00-05:00,90.2435963296082,91.67819168619894,90.1466659098438,90.67979431152344,7118600,0.0,0.0
2024-01-05 00:00:00-05:00,90.46653516383599,90.70886489004664,89.64261557378305,90.136962890625,7189900,0.0,0.0
2024-01-08 00:00:00-05:00,90.16604683065705,91.6684941838722,90.0981947989496,91.30015563964844,7536900,0.0,0.0
2024-01-09 00:00:00-05:00,90.73795966990863,90.85428062182234,90.01097035991278,90.2339096069336,6348500,0.0,0.0
2024-01-10 00:00:00-05:00,90.15636053783159,90.81549774104839,90.03034433723678,90.6313247680664,5847700,0.0,0.0
2024-01-11 00:00:00-05:00,90.46653475612209,90.76702124876783,89.0804084326315,90.0885009765625,6483600,0.0,0.0
2024-01-12 00:00:00-05:00,90.36959992125902,90.53438235139708,88.95438788796763,89.15795135498047,5638700,0.0,0.0
2024-01-16 00:00:00-05:00,89.81709922762998,89.88495125965512,88.91563229054356,89.85586547851562,7493400,0.0,0.0
2024-01-17 00:00:00-05:00,88.84777320504566,89.1385644355036,88.59574822239576,88.95439147949219,6672900,0.0,0.0
2024-01-18 00:00:00-05:00,89.13856932440972,90.5634693572843,89.00286526368991,90.47622680664062,7549500,0.0,0.0
2024-01-19 00:00:00-05:00,90.32113325357753,91.34860889668391,89.79770017256594,90.98027038574219,9556100,0.0,0.0
2024-01-22 00:00:00-05:00,90.92212947294954,91.0384430254664,89.96249829278075,90.21452331542969,9421000,0.0,0.0
2024-01-23 00:00:00-05:00,90.17573770995376,90.77671810110556,88.95439380323982,89.14826202392578,10227100,0.0,0.0
2024-01-24 00:00:00-05:00,89.71047259858278,89.99156858876705,89.16764895281811,89.21611785888672,7661400,0.0,0.0
2024-01-25 00:00:00-05:00,89.39059717233607,89.80740462793304,88.90593768421482,89.76863098144531,11991500,0.0,0.0
2024-01-26 00:00:00-05:00,90.06911047110759,90.62162194865063,89.57476315641709,89.95279693603516,9229400,0.0,0.0
2024-01-29 00:00:00-05:00,90.16605172454928,91.0481355799393,89.40998407439623,90.92212677001953,12728100,0.0,0.0
2024-01-30 00:00:00-05:00,90.14666853833357,91.77512478193552,89.74924419179942,91.19353485107422,17625200,0.0,0.0
2024-01-31 00:00:00-05:00,95.26466772414912,95.34221501706132,90.16604784258409,90.17574310302734,26751800,0.0,0.0
2024-02-01 00:00:00-05:00,90.24360502395533,90.72826456478788,89.0513466948852,90.50532531738281,15001500,0.0,0.0
