Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,194.06395655647322,195.87154750488025,192.80950522840234,195.77276611328125,1158600,0.0,0.0
2024-01-03 00:00:00-05:00,194.42943031370464,195.14061416744838,193.1651068119214,193.71824645996094,903700,0.0,0.0
2024-01-04 00:00:00-05:00,193.30341289676355,195.05174131804114,192.7107696683473,193.0959930419922,1065900,0.0,0.0
2024-01-05 00:00:00-05:00,192.72061706811462,193.78739282878524,191.99956111696747,192.85890197753906,760100,0.0,0.0
2024-01-08 00:00:00-05:00,192.2761442304556,193.64912130893242,191.09084277172954,193.57997131347656,960900,0.0,0.0
2024-01-09 00:00:00-05:00,192.2069619403801,193.78737366775786,191.9600235499725,193.53054809570312,777700,0.0,0.0
2024-01-10 00:00:00-05:00,193.6589877981764,195.43694747061224,193.63922850405896,194.9727020263672,601000,0.0,0.0
2024-01-11 00:00:00-05:00,195.57524192562184,195.6740233291022,193.6491251331638,195.59500122070312,847300,0.0,0.0
2024-01-12 00:00:00-05:00,196.6420072210061,196.67163862607373,195.4270743974581,196.4839630126953,681000,0.0,0.0
2024-01-16 00:00:00-05:00,197.21489553353018,197.491465347192,195.2986510589272,196.60247802734375,1078200,0.0,0.0
2024-01-17 00:00:00-05:00,195.67401579179835,196.9185800393096,194.3603015501293,195.0220947265625,1192800,0.0,0.0
2024-01-18 00:00:00-05:00,195.5357274647803,198.32118503831794,195.5357274647803,198.00511169433594,1034000,0.0,0.0
2024-01-19 00:00:00-05:00,198.16313274351754,198.27178624806095,195.5850951101917,197.4223175048828,2739700,0.0,0.0
2024-01-22 00:00:00-05:00,198.91382868916924,199.7336660018666,197.4717017732611,198.41006469726562,1141400,0.0,0.0
2024-01-23 00:00:00-05:00,199.01262031925486,200.00037406423894,196.3555603337395,196.74078369140625,1025800,0.0,0.0
2024-01-24 00:00:00-05:00,196.53337035065348,197.2346670925271,194.06398590645463,194.21214294433594,795900,0.0,0.0
2024-01-25 00:00:00-05:00,195.06158352980816,196.31603486581915,194.37015900001154,196.1876220703125,788400,0.0,0.0
2024-01-26 00:00:00-05:00,196.65187778776422,197.24453602831295,195.1307437425127,196.05923461914062,688600,0.0,0.0
2024-01-29 00:00:00-05:00,195.81229547108202,196.81979337558172,194.78502320086554,196.80992126464844,1070700,0.0,0.0
2024-01-30 00:00:00-05:00,196.79017470158564,198.49899953487412,196.088877981826,198.2816925048828,870000,0.0,0.0
2024-01-31 00:00:00-05:00,198.53849561057712,198.75580263242233,195.04185411057537,195.79254150390625,1715100,0.0,0.0
2024-02-01 00:00:00-05:00,195.397455932634,197.5902554124825,193.85654740744468,197.58038330078125,1129800,0.0,0.0
2024-02-02 00:00:00-05:00,196.62224881446554,198.10387936223486,194.6368693063478,196.88894653320312,1180000,0.0,0.0
2024-02-05 00:00:00-05:00,194.1330941204465,195.73326526901113,193.09596485413493,193.1552276611328,1769800,0.0,0.0
2024-02-06 00:00:00-05:00,193.45157672633937,197.83719068781176,193.32316391664608,197.50135803222656,1444500,0.0,0.0
2024-02-07 00:00:00-05:00,198.72617572519397,200.91899021568577,198.04462323869978,200.51400756835938,1164900,0.0,0.0
2024-02-08 00:00:00-05:00,200.5140185095452,200.5140185095452,199.00275642308452,200.40536499023438,767700,0.0,0.0
2024-02-09 00:00:00-05:00,200.02013498518457,201.12641436554304,198.04462747915804,200.23744201660156,997400,0.0,0.0
2024-02-12 00:00:00-05:00,199.9707391665753,201.4721290528793,199.51638089209337,200.49424743652344,1046800,0.0,0.0
2024-02-13 00:00:00-05:00,211.03357499141487,218.83683837606077,210.10509916056637,218.4713592529297,3193200,0.0,0.0
2024-02-14 00:00:00-05:00,217.50333659068573,218.63926225757208,213.6708629264799,214.31289672851562,1966100,0.0,0.0
2024-02-15 00:00:00-05:00,214.54998918910397,215.33030798547756,211.67562228634765,213.8190460205078,1988700,0.0,0.0
