Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,125.21634924288455,126.34925846281229,124.23250862177761,125.1070327758789,692300,0.0,0.0
2024-01-03 00:00:00-05:00,124.5803273353143,124.6797038715171,123.49710261945575,123.90455627441406,921300,0.0,0.0
2024-01-04 00:00:00-05:00,124.18281753586353,124.90828067877995,122.99028389982841,123.2188491821289,756300,0.0,0.0
2024-01-05 00:00:00-05:00,123.34803639270643,125.53435042453636,123.30828426351674,124.70951080322266,1463100,0.0,0.0
2024-01-08 00:00:00-05:00,125.08715978155638,125.67348666308386,123.98406277134804,125.6238021850586,718800,0.0,0.0
2024-01-09 00:00:00-05:00,124.5902737944848,125.71324311813505,123.9840670353438,125.46479797363281,974800,0.0,0.0
2024-01-10 00:00:00-05:00,125.17658430148214,125.84241538187598,125.03745564533844,125.45484161376953,703700,0.0,0.0
2024-01-11 00:00:00-05:00,127.27348005967859,127.68091855339702,125.70329741691896,126.20018768310547,1267300,0.0,0.0
2024-01-12 00:00:00-05:00,126.97533269043089,127.49209522064926,126.01137196256091,127.22378540039062,695000,0.0,0.0
2024-01-16 00:00:00-05:00,128.12811512120246,128.19768703624462,126.64739185179573,127.3629150390625,1329500,0.0,0.0
2024-01-17 00:00:00-05:00,126.22006923214656,127.0945933828617,124.77908289171701,125.03746795654297,794600,0.0,0.0
2024-01-18 00:00:00-05:00,125.21634101479859,126.10080503922066,124.8883916353315,125.95173645019531,915800,0.0,0.0
2024-01-19 00:00:00-05:00,126.52814086716832,127.71073458038161,125.63373684486213,127.2138442993164,809500,0.0,0.0
2024-01-22 00:00:00-05:00,127.76042409834257,128.23743451278222,127.48216675959549,127.78030395507812,683200,0.0,0.0
2024-01-23 00:00:00-05:00,128.28713295420684,128.61508236916254,127.31323222014618,128.22750854492188,628600,0.0,0.0
2024-01-24 00:00:00-05:00,128.8536038816831,129.3405466996903,128.15796045318038,128.69459533691406,860000,0.0,0.0
2024-01-25 00:00:00-05:00,130.00638435197868,131.10946625200228,128.42626168580472,129.01260375976562,1136000,0.0,0.0
2024-01-26 00:00:00-05:00,129.21134479476572,130.05604912103394,128.53556616986415,129.1715850830078,660200,0.0,0.0
2024-01-29 00:00:00-05:00,128.85360241900244,130.74177958406042,128.85360241900244,130.38401794433594,1093900,0.0,0.0
2024-01-30 00:00:00-05:00,130.17530709635486,132.0436040379714,130.01629858442135,131.86473083496094,1267100,0.0,0.0
2024-01-31 00:00:00-05:00,132.13306328677243,132.44113281866228,130.49331634687732,130.751708984375,1217700,0.0,0.0
2024-02-01 00:00:00-05:00,131.45731345493232,132.95791689484878,130.7716023265557,132.57034301757812,808900,0.0,0.0
2024-02-02 00:00:00-05:00,132.17279937191884,134.38892552151475,132.17279937191884,133.42495727539062,1040100,0.0,0.0
2024-02-05 00:00:00-05:00,132.59020452840016,133.46473630024408,131.68586055196053,133.0672149658203,1189200,0.0,0.0
2024-02-06 00:00:00-05:00,133.2957860737608,134.1305580716895,132.68957934967005,133.90199279785156,1031500,0.0,0.0
2024-02-07 00:00:00-05:00,134.6572510436341,136.4758710877274,134.20010536429115,135.65103149414062,1444800,0.0,0.0
2024-02-08 00:00:00-05:00,135.65104287738833,136.26718195596249,135.1740324670047,135.87960815429688,1352500,0.0,0.0
2024-02-09 00:00:00-05:00,136.1479273142163,136.7044419631474,135.3032078310186,135.8299102783203,1296000,0.0,0.0
2024-02-12 00:00:00-05:00,136.30695065269848,136.95290197675146,135.59142740802116,136.21751403808594,1758500,0.0,0.0
2024-02-13 00:00:00-05:00,134.77651861353834,136.12806082099152,134.07094288720018,135.55166625976562,1685700,0.0,0.0
2024-02-14 00:00:00-05:00,133.16658455000407,134.508194265876,130.5131924834876,134.2498016357422,1975300,0.0,0.0
2024-02-15 00:00:00-05:00,134.26968785607008,135.7206141002647,131.94424505795308,133.12684631347656,2022800,0.0,0.0
2024-02-16 00:00:00-05:00,133.31565840880626,134.68708045822862,132.8684601816997,133.44485473632812,1696700,0.0,0.0
2024-02-20 00:00:00-05:00,132.5504569122559,133.89205157971065,132.5504569122559,133.56410217285156,1208300,0.0,0.0
2024-02-21 00:00:00-05:00,134.160370705816,135.233655491129,133.8224889670751,135.21377563476562,958100,0.0,0.0
2024-02-22 00:00:00-05:00,135.67159405721463,137.2341183730139,135.21377538941667,137.16445922851562,1216200,0.2,0.0
2024-02-23 00:00:00-05:00,137.6720203884381,138.30897555256715,137.37344433326942,137.6322021484375,1524400,0.0,0.0
2024-02-26 00:00:00-05:00,137.43315413682726,137.94073797772273,137.0151537412837,137.0251007080078,904900,0.0,0.0
2024-02-27 00:00:00-05:00,136.70663431572092,137.39335469294238,135.99005785133411,137.04501342773438,1007800,0.0,0.0
2024-02-28 00:00:00-05:00,137.38340758711834,139.22461415709486,136.82607365070902,138.82652282714844,1073700,0.0,0.0
2024-02-29 00:00:00-05:00,139.12508515753595,141.07576914117388,138.8862364316042,140.61795043945312,1320800,0.0,0.0
2024-03-01 00:00:00-05:00,140.78712879681174,141.60322043436923,140.2895071295034,141.4041748046875,965000,0.0,0.0
2024-03-04 00:00:00-05:00,141.1155592014063,142.56862129055818,140.6378466073358,141.3942413330078,509700,0.0,0.0
2024-03-05 00:00:00-05:00,140.91651308160948,141.95157474921297,139.94117877599848,140.62789916992188,715900,0.0,0.0
2024-03-06 00:00:00-05:00,140.89661821077908,141.66294470984724,140.37908738041676,140.70751953125,741000,0.0,0.0
2024-03-07 00:00:00-05:00,141.22503752090321,141.97147009804587,140.81699925358458,141.3146209716797,656600,0.0,0.0
2024-03-08 00:00:00-05:00,141.52360162994339,142.16055676783262,141.1951695014087,141.8420867919922,595900,0.0,0.0
2024-03-11 00:00:00-04:00,141.68286218231128,141.68286218231128,138.6075634789663,140.32933044433594,1174300,0.0,0.0
2024-03-12 00:00:00-04:00,140.32930616341812,142.82736139475344,140.09044230291371,142.3994140625,1121700,0.0,0.0
2024-03-13 00:00:00-04:00,142.67809577528755,142.67809577528755,140.7970863390193,141.63308715820312,828500,0.0,0.0
